NroFactura;FechaFactura;IdCliente;MontoSinImp;Impuestos;MontoFactura
3515;2016-01-15;51;328.83;87.41;416.24
3516;2016-01-15;100;406.26;107.99;514.25
3517;2016-01-15;39;823.03;218.78;1041.81
3518;2016-01-15;49;286.77;76.23;363.00
3519;2016-01-15;29;552.52;146.86;699.38
3520;2016-01-16;102;535.31;142.29;677.60
3521;2016-01-16;37;553.47;147.12;700.59
3522;2016-01-16;8;560.16;148.90;709.06
3523;2016-01-16;75;133.83;35.57;169.40
3524;2016-01-16;73;769.50;204.55;974.05
3525;2016-01-16;91;444.50;118.15;562.65
3526;2016-01-17;31;351.78;93.50;445.28
3527;2016-01-17;85;818.26;217.50;1035.76
3528;2016-01-18;79;311.63;82.83;394.46
3529;2016-01-18;61;852.67;226.65;1079.32
3530;2016-01-18;52;528.62;140.51;669.13
3531;2016-01-18;37;251.41;66.82;318.23
3532;2016-01-18;55;811.56;215.73;1027.29
3533;2016-01-18;20;351.78;93.50;445.28
3534;2016-01-18;99;469.35;124.76;594.11
3535;2016-01-19;62;203.61;54.12;257.73
3536;2016-01-19;4;617.52;164.14;781.66
3537;2016-01-20;77;195.96;52.09;248.05
3538;2016-01-20;4;261.92;69.62;331.54
3539;2016-01-20;107;705.46;187.52;892.98
3540;2016-01-20;60;227.51;60.47;287.98
3541;2016-01-21;8;469.35;124.76;594.11
3542;2016-01-21;2;802.96;213.44;1016.40
3543;2016-01-22;88;117.58;31.25;148.83
3544;2016-01-22;40;421.56;112.05;533.61
3545;2016-01-22;17;757.08;201.24;958.32
3546;2016-01-22;81;257.14;68.35;325.49
3547;2016-01-22;9;747.52;198.70;946.22
3548;2016-01-22;79;230.38;61.23;291.61
3549;2016-01-23;36;425.38;113.07;538.45
3550;2016-01-23;95;823.03;218.78;1041.81
3551;2016-01-23;11;737.00;195.91;932.91
3552;2016-01-23;71;755.17;200.73;955.90
3553;2016-01-24;31;631.85;167.96;799.81
3554;2016-01-25;56;215.08;57.17;272.25
3555;2016-01-25;59;472.22;125.52;597.74
3556;2016-01-25;61;729.36;193.87;923.23
3557;2016-01-25;98;404.35;107.48;511.83
3558;2016-01-25;87;170.16;45.22;215.38
3559;2016-01-25;79;109.93;29.22;139.15
3560;2016-01-25;8;693.03;184.22;877.25
3561;2016-01-26;75;763.77;203.02;966.79
3562;2016-01-26;14;808.70;214.96;1023.66
3563;2016-01-26;100;195.01;51.83;246.84
3564;2016-01-26;93;576.41;153.22;729.63
3565;2016-01-27;21;442.59;117.64;560.23
3566;2016-01-27;24;850.76;226.14;1076.90
3567;2016-01-27;39;368.98;98.08;467.06
3568;2016-01-27;99;126.18;33.54;159.72
3569;2016-01-27;97;167.29;44.46;211.75
3570;2016-01-27;97;670.09;178.12;848.21
3571;2016-01-28;16;840.24;223.35;1063.59
3572;2016-01-28;75;182.58;48.53;231.11
3573;2016-01-28;45;597.44;158.81;756.25
3574;2016-01-28;18;596.49;158.55;755.04
3575;2016-01-28;24;450.23;119.68;569.91
3576;2016-01-29;94;774.28;205.82;980.10
3577;2016-01-29;49;787.67;209.37;997.04
3578;2016-01-29;70;618.47;164.40;782.87
3579;2016-01-30;2;539.13;143.31;682.44
3580;2016-01-30;72;601.27;159.82;761.09
3581;2016-01-31;48;118.54;31.50;150.04
3582;2016-02-01;86;723.62;192.35;915.97
3583;2016-02-01;79;418.69;111.29;529.98
3584;2016-02-01;50;596.49;158.55;755.04
3585;2016-02-01;19;193.10;51.32;244.42
3586;2016-02-02;88;111.85;29.72;141.57
3587;2016-02-02;21;823.03;218.78;1041.81
3588;2016-02-02;23;769.50;204.55;974.05
3589;2016-02-02;46;256.19;68.09;324.28
3590;2016-02-02;99;499.94;132.89;632.83
3591;2016-02-03;70;824.95;219.28;1044.23
3592;2016-02-03;73;242.80;64.54;307.34
3593;2016-02-03;23;303.03;80.54;383.57
3594;2016-02-03;79;759.95;202.00;961.95
3595;2016-02-04;29;543.91;144.58;688.49
3596;2016-02-04;11;497.07;132.13;629.20
3597;2016-02-04;64;154.86;41.16;196.02
3598;2016-02-04;5;762.81;202.77;965.58
3599;2016-02-05;100;522.88;138.99;661.87
3600;2016-02-05;52;608.91;161.86;770.77
3601;2016-02-06;13;537.22;142.80;680.02
3602;2016-02-06;47;285.82;75.97;361.79
3603;2016-02-06;101;758.03;201.50;959.53
3604;2016-02-07;12;519.06;137.97;657.03
3605;2016-02-07;61;348.91;92.74;441.65
3606;2016-02-07;43;364.20;96.81;461.01
3607;2016-02-07;98;733.18;194.89;928.07
3608;2016-02-07;60;179.71;47.77;227.48
3609;2016-02-07;52;294.42;78.26;372.68
3610;2016-02-07;30;702.59;186.76;889.35
3611;2016-02-08;106;735.09;195.40;930.49
3612;2016-02-08;26;390.01;103.67;493.68
3613;2016-02-08;76;414.87;110.27;525.14
3614;2016-02-08;64;838.33;222.84;1061.17
3615;2016-02-08;14;477.95;127.05;605.00
3616;2016-02-08;40;326.92;86.90;413.82
3617;2016-02-09;18;477.95;127.05;605.00
3618;2016-02-09;19;96.55;25.66;122.21
3619;2016-02-09;50;102.29;27.18;129.47
3620;2016-02-09;48;172.07;45.73;217.80
3621;2016-02-09;19;160.60;42.68;203.28
3622;2016-02-09;99;818.26;217.50;1035.76
3623;2016-02-09;23;227.51;60.47;287.98
3624;2016-02-09;21;807.74;214.71;1022.45
3625;2016-02-10;14;475.09;126.28;601.37
3626;2016-02-10;63;156.77;41.67;198.44
3627;2016-02-10;10;703.55;187.01;890.56
3628;2016-02-10;31;177.80;47.26;225.06
3629;2016-02-10;26;272.44;72.41;344.85
3630;2016-02-10;103;713.11;189.55;902.66
3631;2016-02-11;107;197.88;52.59;250.47
3632;2016-02-11;70;130.01;34.55;164.56
3633;2016-02-11;80;179.71;47.77;227.48
3634;2016-02-11;10;218.91;58.18;277.09
3635;2016-02-12;25;268.61;71.40;340.01
3636;2016-02-13;94;100.37;26.68;127.05
3637;2016-02-13;83;847.89;225.38;1073.27
3638;2016-02-14;41;605.09;160.84;765.93
3639;2016-02-14;66;461.70;122.73;584.43
3640;2016-02-14;99;778.11;206.83;984.94
3641;2016-02-15;40;740.83;196.92;937.75
3642;2016-02-15;38;651.93;173.29;825.22
3643;2016-02-15;29;614.65;163.38;778.03
3644;2016-02-15;15;137.65;36.59;174.24
3645;2016-02-15;89;168.24;44.72;212.96
3646;2016-02-15;60;595.53;158.30;753.83
3647;2016-02-15;88;734.14;195.14;929.28
3648;2016-02-15;97;256.19;68.09;324.28
3649;2016-02-16;83;228.47;60.72;289.19
3650;2016-02-16;12;494.21;131.36;625.57
3651;2016-02-17;74;242.80;64.54;307.34
3652;2016-02-17;13;333.61;88.68;422.29
3653;2016-02-17;21;482.73;128.32;611.05
3654;2016-02-18;97;434.94;115.61;550.55
3655;2016-02-18;68;684.43;181.93;866.36
3656;2016-02-18;35;492.29;130.86;623.15
3657;2016-02-19;68;200.74;53.36;254.10
3658;2016-02-19;70;627.08;166.68;793.76
3659;2016-02-20;80;399.57;106.21;505.78
3660;2016-02-20;24;465.53;123.74;589.27
3661;2016-02-20;67;495.16;131.62;626.78
3662;2016-02-20;74;576.41;153.22;729.63
3663;2016-02-20;98;453.10;120.44;573.54
3664;2016-02-21;23;130.96;34.81;165.77
3665;2016-02-21;38;576.41;153.22;729.63
3666;2016-02-21;8;303.98;80.80;384.78
3667;2016-02-22;92;832.59;221.32;1053.91
3668;2016-02-22;72;325.01;86.39;411.40
3669;2016-02-23;26;320.23;85.12;405.35
3670;2016-02-23;33;385.23;102.40;487.63
3671;2016-02-24;43;754.21;200.48;954.69
3672;2016-02-24;7;795.31;211.41;1006.72
3673;2016-02-25;69;343.17;91.22;434.39
3674;2016-02-25;75;793.40;210.90;1004.30
3675;2016-02-25;94;629.94;167.45;797.39
3676;2016-02-26;4;426.34;113.32;539.66
3677;2016-02-26;13;587.88;156.27;744.15
3678;2016-02-26;15;215.08;57.17;272.25
3679;2016-02-26;56;285.82;75.97;361.79
3680;2016-02-27;95;841.20;223.60;1064.80
3681;2016-02-27;10;637.59;169.48;807.07
3682;2016-02-27;99;800.09;212.68;1012.77
3683;2016-02-27;45;726.49;193.11;919.60
3684;2016-02-28;61;256.19;68.09;324.28
3685;2016-02-28;9;151.04;40.14;191.18
3686;2016-02-28;101;475.09;126.28;601.37
3687;2016-02-28;18;498.03;132.38;630.41
3688;2016-02-28;65;581.19;154.49;735.68
3689;2016-02-28;97;643.33;171.00;814.33
3690;2016-02-29;96;766.64;203.78;970.42
3691;2016-02-29;53;780.02;207.34;987.36
3692;2016-02-29;3;662.44;176.09;838.53
3693;2016-02-29;66;781.93;207.85;989.78
3694;2016-02-29;68;553.47;147.12;700.59
3695;2016-02-29;84;458.84;121.96;580.80
3696;2016-02-29;17;480.82;127.81;608.63
3697;2016-02-29;35;648.11;172.27;820.38
3698;2016-02-29;32;570.68;151.69;722.37
3699;2016-03-01;81;542.96;144.32;687.28
3700;2016-03-01;24;348.91;92.74;441.65
3701;2016-03-01;30;488.47;129.84;618.31
3702;2016-03-01;18;423.47;112.56;536.03
3703;2016-03-01;68;791.49;210.39;1001.88
3704;2016-03-02;51;656.71;174.56;831.27
3705;2016-03-02;70;177.80;47.26;225.06
3706;2016-03-03;2;606.05;161.09;767.14
3707;2016-03-03;34;710.24;188.79;899.03
3708;2016-03-03;93;128.10;34.04;162.14
3709;2016-03-04;95;419.65;111.54;531.19
3710;2016-03-04;27;416.78;110.78;527.56
3711;2016-03-04;93;536.26;142.55;678.81
3712;2016-03-04;39;731.27;194.38;925.65
3713;2016-03-04;81;183.54;48.78;232.32
3714;2016-03-04;1;527.66;140.26;667.92
3715;2016-03-04;21;452.15;120.18;572.33
3716;2016-03-05;45;242.80;64.54;307.34
3717;2016-03-05;1;195.96;52.09;248.05
3718;2016-03-05;100;545.82;145.09;690.91
3719;2016-03-05;31;413.91;110.02;523.93
3720;2016-03-06;64;575.46;152.96;728.42
3721;2016-03-06;102;158.68;42.18;200.86
3722;2016-03-07;99;350.82;93.25;444.07
3723;2016-03-07;74;454.06;120.69;574.75
3724;2016-03-07;105;578.32;153.73;732.05
3725;2016-03-07;75;818.26;217.50;1035.76
3726;2016-03-07;80;99.42;26.42;125.84
3727;2016-03-07;74;660.53;175.58;836.11
3728;2016-03-07;103;495.16;131.62;626.78
3729;2016-03-07;22;442.59;117.64;560.23
3730;2016-03-07;107;243.76;64.79;308.55
3731;2016-03-09;34;252.36;67.08;319.44
3732;2016-03-09;95;748.47;198.96;947.43
3733;2016-03-09;55;299.20;79.53;378.73
3734;2016-03-11;21;212.21;56.41;268.62
3735;2016-03-11;56;152.95;40.65;193.60
3736;2016-03-11;35;148.17;39.38;187.55
3737;2016-03-11;90;725.53;192.86;918.39
3738;2016-03-11;24;641.41;170.50;811.91
3739;2016-03-11;79;486.56;129.33;615.89
3740;2016-03-11;52;467.44;124.25;591.69
3741;2016-03-11;94;554.43;147.37;701.80
3742;2016-03-12;53;455.97;121.20;577.17
3743;2016-03-12;91;329.79;87.66;417.45
3744;2016-03-12;99;176.85;47.00;223.85
3745;2016-03-12;28;712.15;189.30;901.45
3746;2016-03-12;84;786.71;209.12;995.83
3747;2016-03-12;54;664.36;176.59;840.95
3748;2016-03-13;87;260.97;69.36;330.33
3749;2016-03-14;26;199.79;53.10;252.89
3750;2016-03-14;12;412.95;109.77;522.72
3751;2016-03-14;71;749.43;199.21;948.64
3752;2016-03-14;2;686.34;182.44;868.78
3753;2016-03-14;106;544.87;144.83;689.70
3754;2016-03-14;94;398.62;105.95;504.57
3755;2016-03-14;23;364.20;96.81;461.01
3756;2016-03-14;61;444.50;118.15;562.65
3757;2016-03-14;65;653.84;173.80;827.64
3758;2016-03-15;95;207.44;55.13;262.57
3759;2016-03-15;36;494.21;131.36;625.57
3760;2016-03-15;60;723.62;192.35;915.97
3761;2016-03-15;14;167.29;44.46;211.75
3762;2016-03-15;63;713.11;189.55;902.66
3763;2016-03-15;45;216.04;57.42;273.46
3764;2016-03-15;29;842.15;223.86;1066.01
3765;2016-03-15;60;827.81;220.05;1047.86
3766;2016-03-16;29;493.25;131.11;624.36
3767;2016-03-16;88;462.66;122.98;585.64
3768;2016-03-17;7;780.98;207.59;988.57
3769;2016-03-17;75;195.01;51.83;246.84
3770;2016-03-17;47;534.35;142.04;676.39
3771;2016-03-17;49;339.35;90.20;429.55
3772;2016-03-18;10;367.07;97.57;464.64
3773;2016-03-18;30;352.73;93.76;446.49
3774;2016-03-18;16;602.22;160.08;762.30
3775;2016-03-18;45;321.19;85.37;406.56
3776;2016-03-19;104;644.28;171.26;815.54
3777;2016-03-19;29;371.85;98.84;470.69
3778;2016-03-20;87;154.86;41.16;196.02
3779;2016-03-20;14;140.52;37.35;177.87
3780;2016-03-20;24;150.08;39.89;189.97
3781;2016-03-20;107;305.89;81.31;387.20
3782;2016-03-20;43;195.96;52.09;248.05
3783;2016-03-20;6;238.98;63.52;302.50
3784;2016-03-20;107;802.96;213.44;1016.40
3785;2016-03-20;103;347.00;92.23;439.23
3786;2016-03-21;40;478.91;127.30;606.21
3787;2016-03-21;65;453.10;120.44;573.54
3788;2016-03-21;76;114.71;30.49;145.20
3789;2016-03-21;53;719.80;191.33;911.13
3790;2016-03-21;70;623.25;165.67;788.92
3791;2016-03-21;88;244.72;65.04;309.76
3792;2016-03-22;81;471.26;125.27;596.53
3793;2016-03-22;50;319.28;84.86;404.14
3794;2016-03-22;58;464.57;123.49;588.06
3795;2016-03-22;102;680.61;180.91;861.52
3796;2016-03-23;11;371.85;98.84;470.69
3797;2016-03-23;98;498.98;132.64;631.62
3798;2016-03-23;97;633.77;168.46;802.23
3799;2016-03-24;37;831.64;221.06;1052.70
3800;2016-03-25;30;400.53;106.46;506.99
3801;2016-03-25;5;707.37;188.03;895.40
3802;2016-03-25;64;287.73;76.48;364.21
3803;2016-03-25;41;433.98;115.36;549.34
3804;2016-03-25;88;655.75;174.31;830.06
3805;2016-03-25;12;688.25;182.95;871.20
3806;2016-03-26;104;129.05;34.30;163.35
3807;2016-03-26;16;248.54;66.06;314.60
3808;2016-03-26;36;847.89;225.38;1073.27
3809;2016-03-26;74;314.50;83.59;398.09
3810;2016-03-26;83;812.52;215.98;1028.50
3811;2016-03-27;32;331.70;88.17;419.87
3812;2016-03-27;13;561.12;149.15;710.27
3813;2016-03-27;5;747.52;198.70;946.22
3814;2016-03-27;21;785.75;208.87;994.62
3815;2016-03-27;26;302.07;80.29;382.36
3816;2016-03-28;57;631.85;167.96;799.81
3817;2016-03-28;89;777.15;206.58;983.73
3818;2016-03-28;27;399.57;106.21;505.78
3819;2016-03-28;59;537.22;142.80;680.02
3820;2016-03-29;85;801.05;212.93;1013.98
3821;2016-03-29;5;785.75;208.87;994.62
3822;2016-03-29;6;305.89;81.31;387.20
3823;2016-03-29;63;702.59;186.76;889.35
3824;2016-03-29;28;185.45;49.29;234.74
3825;2016-03-30;59;304.94;81.05;385.99
3826;2016-03-30;101;745.61;198.19;943.80
3827;2016-03-31;42;728.40;193.62;922.02
3828;2016-03-31;1;596.49;158.55;755.04
3829;2016-03-31;32;152.95;40.65;193.60
3830;2016-03-31;75;140.52;37.35;177.87
3831;2016-03-31;71;102.29;27.18;129.47
3832;2016-03-31;97;335.53;89.18;424.71
3833;2016-03-31;57;98.46;26.17;124.63
3834;2016-04-01;24;399.57;106.21;505.78
3835;2016-04-01;68;319.28;84.86;404.14
3836;2016-04-01;107;361.34;96.04;457.38
3837;2016-04-01;93;784.80;208.61;993.41
3838;2016-04-01;20;713.11;189.55;902.66
3839;2016-04-01;31;279.13;74.19;353.32
3840;2016-04-01;84;579.28;153.98;733.26
3841;2016-04-02;107;242.80;64.54;307.34
3842;2016-04-02;52;655.75;174.31;830.06
3843;2016-04-03;86;483.69;128.57;612.26
3844;2016-04-03;69;255.23;67.84;323.07
3845;2016-04-03;91;372.81;99.09;471.90
3846;2016-04-03;13;105.15;27.95;133.10
3847;2016-04-04;42;108.02;28.71;136.73
3848;2016-04-04;14;303.98;80.80;384.78
3849;2016-04-04;70;783.84;208.36;992.20
3850;2016-04-05;57;807.74;214.71;1022.45
3851;2016-04-05;55;123.32;32.77;156.09
3852;2016-04-05;100;345.08;91.73;436.81
3853;2016-04-05;51;259.05;68.86;327.91
3854;2016-04-06;15;628.99;167.19;796.18
3855;2016-04-06;65;567.81;150.93;718.74
3856;2016-04-06;14;160.60;42.68;203.28
3857;2016-04-06;56;342.22;90.96;433.18
3858;2016-04-06;71;852.67;226.65;1079.32
3859;2016-04-06;79;134.79;35.82;170.61
3860;2016-04-06;4;562.07;149.41;711.48
3861;2016-04-07;4;751.34;199.72;951.06
3862;2016-04-07;81;624.21;165.92;790.13
3863;2016-04-07;88;187.36;49.80;237.16
3864;2016-04-08;13;723.62;192.35;915.97
3865;2016-04-09;4;474.13;126.03;600.16
3866;2016-04-09;79;322.14;85.63;407.77
3867;2016-04-09;103;747.52;198.70;946.22
3868;2016-04-09;1;282.95;75.21;358.16
3869;2016-04-09;7;841.20;223.60;1064.80
3870;2016-04-09;69;340.31;90.45;430.76
3871;2016-04-09;25;648.11;172.27;820.38
3872;2016-04-10;38;747.52;198.70;946.22
3873;2016-04-10;12;293.47;78.00;371.47
3874;2016-04-10;44;673.91;179.14;853.05
3875;2016-04-10;92;835.46;222.08;1057.54
3876;2016-04-10;69;134.79;35.82;170.61
3877;2016-04-10;1;609.87;162.11;771.98
3878;2016-04-10;100;123.32;32.77;156.09
3879;2016-04-10;28;569.72;151.44;721.16
3880;2016-04-10;87;532.44;141.53;673.97
3881;2016-04-11;29;571.63;151.95;723.58
3882;2016-04-11;51;421.56;112.05;533.61
3883;2016-04-11;79;751.34;199.72;951.06
3884;2016-04-11;79;642.37;170.75;813.12
3885;2016-04-12;17;740.83;196.92;937.75
3886;2016-04-12;8;498.03;132.38;630.41
3887;2016-04-12;25;357.51;95.03;452.54
3888;2016-04-12;105;385.23;102.40;487.63
3889;2016-04-12;17;520.97;138.48;659.45
3890;2016-04-12;106;100.37;26.68;127.05
3891;2016-04-12;54;265.75;70.63;336.38
3892;2016-04-12;96;412.95;109.77;522.72
3893;2016-04-12;104;797.23;211.91;1009.14
3894;2016-04-13;99;409.13;108.75;517.88
3895;2016-04-13;24;113.76;30.23;143.99
3896;2016-04-13;54;466.48;124.00;590.48
3897;2016-04-13;4;109.93;29.22;139.15
3898;2016-04-13;72;504.72;134.16;638.88
3899;2016-04-13;100;487.51;129.59;617.10
3900;2016-04-13;10;165.38;43.95;209.33
3901;2016-04-13;17;484.65;128.82;613.47
3902;2016-04-14;66;363.25;96.55;459.80
3903;2016-04-14;85;535.31;142.29;677.60
3904;2016-04-14;14;498.98;132.64;631.62
3905;2016-04-14;16;802.01;213.18;1015.19
3906;2016-04-14;70;333.61;88.68;422.29
3907;2016-04-15;46;464.57;123.49;588.06
3908;2016-04-15;4;685.39;182.18;867.57
3909;2016-04-16;23;609.87;162.11;771.98
3910;2016-04-16;79;611.78;162.62;774.40
3911;2016-04-16;66;685.39;182.18;867.57
3912;2016-04-16;51;462.66;122.98;585.64
3913;2016-04-16;21;347.00;92.23;439.23
3914;2016-04-16;66;812.52;215.98;1028.50
3915;2016-04-17;47;808.70;214.96;1023.66
3916;2016-04-17;45;328.83;87.41;416.24
3917;2016-04-17;22;534.35;142.04;676.39
3918;2016-04-17;2;610.83;162.36;773.19
3919;2016-04-18;89;477.95;127.05;605.00
3920;2016-04-18;92;181.63;48.27;229.90
3921;2016-04-19;71;451.19;119.93;571.12
3922;2016-04-19;64;332.66;88.42;421.08
3923;2016-04-19;107;500.90;133.14;634.04
3924;2016-04-19;12;141.48;37.60;179.08
3925;2016-04-19;48;787.67;209.37;997.04
3926;2016-04-20;60;523.84;139.24;663.08
3927;2016-04-21;15;505.68;134.41;640.09
3928;2016-04-21;95;804.87;213.95;1018.82
3929;2016-04-21;60;722.67;192.09;914.76
3930;2016-04-21;8;413.91;110.02;523.93
3931;2016-04-22;90;660.53;175.58;836.11
3932;2016-04-22;84;337.44;89.69;427.13
3933;2016-04-22;61;434.94;115.61;550.55
3934;2016-04-22;102;676.78;179.90;856.68
3935;2016-04-22;104;502.81;133.65;636.46
3936;2016-04-22;106;593.62;157.79;751.41
3937;2016-04-23;42;828.77;220.30;1049.07
3938;2016-04-23;3;211.26;56.15;267.41
3939;2016-04-23;44;585.97;155.76;741.73
3940;2016-04-24;98;294.42;78.26;372.68
3941;2016-04-24;40;179.71;47.77;227.48
3942;2016-04-24;62;142.43;37.86;180.29
3943;2016-04-24;69;432.07;114.85;546.92
3944;2016-04-24;40;323.10;85.88;408.98
3945;2016-04-25;71;718.84;191.08;909.92
3946;2016-04-25;35;487.51;129.59;617.10
3947;2016-04-25;48;485.60;129.08;614.68
3948;2016-04-26;50;147.21;39.13;186.34
3949;2016-04-26;1;289.64;76.99;366.63
3950;2016-04-26;94;114.71;30.49;145.20
3951;2016-04-26;28;423.47;112.56;536.03
3952;2016-04-26;36;791.49;210.39;1001.88
3953;2016-04-26;1;141.48;37.60;179.08
3954;2016-04-27;33;802.01;213.18;1015.19
3955;2016-04-27;95;221.77;58.95;280.72
3956;2016-04-27;40;843.11;224.11;1067.22
3957;2016-04-27;53;158.68;42.18;200.86
3958;2016-04-28;88;556.34;147.88;704.22
3959;2016-04-28;49;582.15;154.74;736.89
3960;2016-04-28;1;601.27;159.82;761.09
3961;2016-04-28;16;428.25;113.83;542.08
3962;2016-04-28;25;422.51;112.31;534.82
3963;2016-04-29;34;687.30;182.69;869.99
3964;2016-04-29;81;481.78;128.06;609.84
3965;2016-04-29;33;367.07;97.57;464.64
3966;2016-04-29;32;299.20;79.53;378.73
3967;2016-04-29;83;657.66;174.82;832.48
3968;2016-04-30;15;359.42;95.54;454.96
3969;2016-04-30;99;232.29;61.74;294.03
3970;2016-05-01;37;684.43;181.93;866.36
3971;2016-05-01;59;208.39;55.39;263.78
3972;2016-05-01;105;790.53;210.14;1000.67
3973;2016-05-01;71;452.15;120.18;572.33
3974;2016-05-02;43;619.43;164.65;784.08
3975;2016-05-02;76;795.31;211.41;1006.72
3976;2016-05-03;10;405.31;107.73;513.04
3977;2016-05-03;57;791.49;210.39;1001.88
3978;2016-05-03;62;678.69;180.41;859.10
3979;2016-05-03;97;524.79;139.50;664.29
3980;2016-05-03;10;703.55;187.01;890.56
3981;2016-05-03;97;390.01;103.67;493.68
3982;2016-05-03;34;636.63;169.23;805.86
3983;2016-05-04;72;206.48;54.88;261.36
3984;2016-05-04;10;667.22;177.36;844.58
3985;2016-05-05;31;173.02;45.99;219.01
3986;2016-05-05;11;182.58;48.53;231.11
3987;2016-05-05;46;595.53;158.30;753.83
3988;2016-05-05;75;136.70;36.33;173.03
3989;2016-05-06;106;412.95;109.77;522.72
3990;2016-05-06;30;315.45;83.85;399.30
3991;2016-05-06;89;431.12;114.59;545.71
3992;2016-05-07;62;433.98;115.36;549.34
3993;2016-05-07;13;226.55;60.22;286.77
3994;2016-05-07;55;723.62;192.35;915.97
3995;2016-05-07;77;536.26;142.55;678.81
3996;2016-05-07;58;772.37;205.31;977.68
3997;2016-05-07;54;768.55;204.29;972.84
3998;2016-05-07;37;679.65;180.66;860.31
3999;2016-05-07;67;505.68;134.41;640.09
4000;2016-05-07;35;214.13;56.91;271.04
4001;2016-05-07;53;234.20;62.25;296.45
4002;2016-05-07;94;334.57;88.93;423.50
4003;2016-05-08;77;485.60;129.08;614.68
4004;2016-05-08;73;700.68;186.25;886.93
4005;2016-05-09;37;817.30;217.25;1034.55
4006;2016-05-09;38;620.38;164.91;785.29
4007;2016-05-09;95;777.15;206.58;983.73
4008;2016-05-09;4;500.90;133.14;634.04
4009;2016-05-09;11;539.13;143.31;682.44
4010;2016-05-10;30;663.40;176.34;839.74
4011;2016-05-10;77;534.35;142.04;676.39
4012;2016-05-11;16;226.55;60.22;286.77
4013;2016-05-11;11;210.30;55.90;266.20
4014;2016-05-11;55;351.78;93.50;445.28
4015;2016-05-11;93;807.74;214.71;1022.45
4016;2016-05-12;10;829.73;220.55;1050.28
4017;2016-05-12;29;178.76;47.51;226.27
4018;2016-05-12;80;804.87;213.95;1018.82
4019;2016-05-12;26;713.11;189.55;902.66
4020;2016-05-12;102;447.37;118.91;566.28
4021;2016-05-12;60;554.43;147.37;701.80
4022;2016-05-13;71;257.14;68.35;325.49
4023;2016-05-13;101;544.87;144.83;689.70
4024;2016-05-13;58;558.25;148.39;706.64
4025;2016-05-13;85;433.03;115.10;548.13
4026;2016-05-13;57;380.45;101.13;481.58
4027;2016-05-13;57;729.36;193.87;923.23
4028;2016-05-13;72;307.80;81.82;389.62
4029;2016-05-13;30;272.44;72.41;344.85
4030;2016-05-14;3;761.86;202.51;964.37
4031;2016-05-14;45;548.69;145.85;694.54
4032;2016-05-14;6;485.60;129.08;614.68
4033;2016-05-14;21;506.63;134.67;641.30
4034;2016-05-14;43;439.72;116.88;556.60
4035;2016-05-15;35;821.12;218.27;1039.39
4036;2016-05-15;101;373.76;99.35;473.11
4037;2016-05-15;33;395.75;105.19;500.94
4038;2016-05-16;88;682.52;181.42;863.94
4039;2016-05-16;94;860.31;228.69;1089.00
4040;2016-05-17;17;551.56;146.61;698.17
4041;2016-05-17;27;849.80;225.89;1075.69
4042;2016-05-17;62;424.42;112.82;537.24
4043;2016-05-17;33;642.37;170.75;813.12
4044;2016-05-17;21;352.73;93.76;446.49
4045;2016-05-18;67;218.91;58.18;277.09
4046;2016-05-18;82;750.39;199.46;949.85
4047;2016-05-18;41;247.58;65.81;313.39
4048;2016-05-19;24;661.49;175.83;837.32
4049;2016-05-19;14;563.99;149.91;713.90
4050;2016-05-19;13;524.79;139.50;664.29
4051;2016-05-19;31;343.17;91.22;434.39
4052;2016-05-19;20;342.22;90.96;433.18
4053;2016-05-19;90;101.33;26.93;128.26
4054;2016-05-19;93;617.52;164.14;781.66
4055;2016-05-19;89;652.88;173.55;826.43
4056;2016-05-20;96;512.37;136.19;648.56
4057;2016-05-20;14;399.57;106.21;505.78
4058;2016-05-20;65;641.41;170.50;811.91
4059;2016-05-20;54;672.96;178.88;851.84
4060;2016-05-20;63;251.41;66.82;318.23
4061;2016-05-20;94;140.52;37.35;177.87
4062;2016-05-21;88;557.29;148.14;705.43
4063;2016-05-21;45;103.24;27.44;130.68
4064;2016-05-21;81;330.75;87.91;418.66
4065;2016-05-21;1;116.62;31.00;147.62
4066;2016-05-21;16;456.93;121.45;578.38
4067;2016-05-21;14;845.02;224.62;1069.64
4068;2016-05-22;100;117.58;31.25;148.83
4069;2016-05-22;57;477.00;126.79;603.79
4070;2016-05-22;68;558.25;148.39;706.64
4071;2016-05-22;11;98.46;26.17;124.63
4072;2016-05-22;25;640.46;170.24;810.70
4073;2016-05-22;59;851.71;226.40;1078.11
4074;2016-05-23;99;555.38;147.63;703.01
4075;2016-05-23;22;106.11;28.20;134.31
4076;2016-05-23;33;164.42;43.70;208.12
4077;2016-05-24;22;412.00;109.51;521.51
4078;2016-05-24;86;852.67;226.65;1079.32
4079;2016-05-24;90;154.86;41.16;196.02
4080;2016-05-24;64;710.24;188.79;899.03
4081;2016-05-24;11;633.77;168.46;802.23
4082;2016-05-24;83;288.69;76.73;365.42
4083;2016-05-24;30;348.91;92.74;441.65
4084;2016-05-24;31;279.13;74.19;353.32
4085;2016-05-25;65;100.37;26.68;127.05
4086;2016-05-25;7;191.18;50.82;242.00
4087;2016-05-25;57;595.53;158.30;753.83
4088;2016-05-25;66;801.05;212.93;1013.98
4089;2016-05-25;23;312.58;83.09;395.67
4090;2016-05-26;69;751.34;199.72;951.06
4091;2016-05-26;79;554.43;147.37;701.80
4092;2016-05-26;101;545.82;145.09;690.91
4093;2016-05-27;76;703.55;187.01;890.56
